"food_facts_id","food_name","public_food_key","calcium","carbohydrates","classification","energy","fat_total","iodine","magnesium","potassium","protein","saturated_fat","sodium","total_dietary_fibre","total_sugars","creation_ts","last_modified_ts"
1712,"Potato, chips, regular, fast food outlet, deep fried, monounsaturated oil, salted","F007236","10","28.2","24102","1020","12.2","2.6","25","491","3.8","1.65","192","3","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1713,"Potato, chips, regular, independent takeaway outlet, deep fried, blended oil, salted","F007238","10","28.2","24102","997","11.6","4","25","491","3.8","3.01","180","3","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1714,"Potato, chips, regular, purchased frozen, baked, no added fat","F007242","8","44.5","24102","1087","5.4","3.7","45","491","4.8","0.69","60","4.6","0.2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1715,"Potato, coliban, peeled, baked, no added fat","F007244","5","17.4","24101","368","0","0","29","576","3","0","7","1.7","1.5","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1716,"Potato, coliban, peeled, boiled, drained","F007245","6","11.6","24101","234","0","0","14","387","1","0","10","2","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1717,"Potato, coliban, peeled, raw","F007247","3","11.5","24101","242","0","0","19","380","2","0","4","1.1","1","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1718,"Potato, desiree, peeled, baked, no added fat","F007250","10","16.2","24101","364","0","0","30","606","3.5","0","8","2.6","2.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1719,"Potato, desiree, peeled, boiled, drained","F007252","6","10.9","24101","245","0","0","19","367","2.3","0","5","1.7","1.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1720,"Potato, desiree, peeled, raw","F007254","6","10.7","24101","240","0","0","20","400","2.3","0","5","1.7","1.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1721,"Potato, fries, fast food outlet, deep fried, monounsaturated oil, salted","F007269","10","35.7","24102","1322","16.4","4.6","30","542","4.8","1.63","193","3.1","0.2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1722,"Potato, fries, independent takeaway outlet, deep fried, blended oil, salted","F007279","10","35.7","24102","1361","17.4","5.9","30","542","4.8","4.02","210","3.1","0.2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1723,"Potato, new, peeled, baked, no added fat","F007305","7","19.4","24101","413","0.2","0","30","777","3.5","0","4","1.7","0.8","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1724,"Potato, new, peeled, boiled, drained","F007306","4","12.8","24101","282","0.1","0.5","19","431","2.5","0","3","2.3","0.4","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1725,"Potato, new, peeled, raw","F007308","4","12.8","24101","272","0.1","0","20","513","2.3","0","3","1.1","0.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1726,"Potato, pale skin, peeled, baked, no added fat","F007314","5","17.4","24101","368","0","0","29","576","3","0","7","1.7","1.5","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1727,"Potato, pale skin, peeled, boiled, drained","F007320","5","12.1","24101","258","0.1","1.3","12","316","1.5","0","8","2","0.3","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1728,"Potato, pale skin, peeled, raw","F007325","3","11.5","24101","242","0","0","19","380","2","0","4","1.1","1","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1995,"Tomato, roma, raw","F009211","9","2.4","24601","74","0.1","0.1","7","214","1","0","8","1.2","2.3","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1729,"Potato, pontiac, peeled, baked, no added fat","F007358","6","19.1","24101","421","0.2","0","29","576","3.6","0","3","3.2","1.1","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1730,"Potato, pontiac, peeled, boiled, drained","F007359","4","12.8","24101","283","0.1","0","18","349","2.4","0","2","2.1","0.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1731,"Potato, pontiac, peeled, raw","F007361","4","12.6","24101","278","0.1","0","19","380","2.4","0","2","2.1","0.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1732,"Potato, red skin, peeled, baked, no added fat","F007364","10","16.2","24101","364","0","0","30","606","3.5","0","8","2.6","2.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1733,"Potato, red skin, peeled, boiled, drained","F007366","6","14.2","24101","298","0","0","14","441","2","0","11","2.4","0.2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1734,"Potato, red skin, peeled, raw","F007368","6","10.7","24101","240","0","0","20","400","2.3","0","5","1.7","1.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1735,"Potato, sebago, peeled, baked, no added fat","F007383","4","20.8","24101","460","0.2","0","29","670","3.8","0","7","3.3","0.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1736,"Potato, sebago, peeled, boiled, drained","F007384","10","13.1","24103","304","0.4","1.2","16","398","2.5","0","8","2.5","1","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1737,"Potato, sebago, peeled, raw","F007386","3","13.8","24101","303","0.2","0","19","442","2.5","0","4","2.2","0.4","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1738,"Prawn, banana, aquacultured, purchased cooked","F007421","56","0","15201","428","0.9","7.2","46","320","23.2","0.17","805","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1739,"Prawn, banana, wild, flesh, raw","F007422","20","0","15201","247","0.6","23.8","23","78","13.2","0.13","509","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1740,"Prawn, black tiger, aquacultured, purchased cooked","F007423","239","0","15201","383","1.1","42.3","45","179","20.2","0.21","918","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1741,"Prawn, brown tiger, wild, flesh, raw","F007424","163","0","15201","432","0.9","70.1","54","404","23.4","0.17","273","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1742,"Prawn, endeavour, wild, flesh, raw","F007431","59","0","15201","408","0.7","88.1","56","364","22.4","0.15","330","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1743,"Prawn, flesh, cooked from raw, no added fat","F007432","185","0","15201","507","1.2","30.9","57","312","27.1","0.24","1077","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1744,"Prawn, flesh, raw (green)","F007433","72","0","15201","381","0.8","57.2","45","314","20.7","0.15","345","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1745,"Prawn, school, wild, flesh, raw","F007451","583","0","15201","345","1.1","79.4","48","306","17.8","0.24","114","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1746,"Prawn, Western king, wild, flesh, raw","F007454","45","0","15201","437","0.8","46.8","50","412","23.9","0.16","268","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1747,"Prickly pear, peeled, raw","F007457","48","8.8","16504","204","0.3","0","29","190","0.4","0","1","4.6","8.8","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1748,"Prosciutto","F007459","10","0.3","18602","1224","18.8","2.7","22","410","30.8","6.68","1700","0","0.3","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1749,"Protein powder, whey based, protein >70%, unfortified","F007493","420","1.6","30105","1568","2.2","240","78","480","85","1.23","200","1.8","1.3","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1750,"Protein powder, whey based, protein >70%, unfortified, prepared with water","F009818","71","0.3","30104","261","0.4","40.6","14","80","14.2","0.2","36","0.3","0.2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1751,"Prune (dried plum)","F007494","52","43.9","16802","841","0.4","0.8","42","700","2.3","0","7","7.8","31","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1752,"Psyllium, uncooked","F007502","190","1","22102","826","1.3","17","34","860","3","0.26","55","88.7","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1753,"Pudding, chocolate, homemade","F007507","53","37","13305","771","2.6","9.1","24","182","3.6","1.59","162","1.1","23.4","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1754,"Pudding, plum, steamed or boiled, homemade","F007512","66","53.2","13305","1383","11","12.4","24","344","4.4","6.87","236","2.6","40.1","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1755,"Pudding, sticky date, homemade","F007529","50","48.5","13305","1468","16.6","7.6","17","180","3","10.97","337","1.6","38.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1756,"Pumpkin, butternut, peeled, fresh, baked, no added fat","F007533","21","8.1","24701","222","0.7","0","20","442","2.5","0.16","1","2.1","6.1","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1757,"Pumpkin, butternut, peeled, fresh, boiled, drained","F007534","18","7.2","24701","197","0.6","0","17","352","2.2","0.14","1","1.9","5.4","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1758,"Pumpkin, butternut, peeled, fresh, raw","F007535","18","6.9","24701","189","0.6","0","17","376","2.1","0.14","1","1.8","5.2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1759,"Pumpkin, golden nugget, peeled, fresh, baked, no added fat","F007538","26","4.7","24701","146","0.4","0","7","270","2.6","0","1","1.3","3","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1760,"Pumpkin, golden nugget, peeled, fresh, boiled, drained","F007539","22","4.2","24701","129","0.3","0","6","216","2.3","0","1","1.1","2.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1761,"Pumpkin, golden nugget, peeled, fresh, raw","F007540","22","4","24701","124","0.3","0","6","230","2.2","0","1","1.1","2.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1762,"Pumpkin, jarrahdale, peeled, fresh, baked, no added fat","F007543","19","6.1","24701","132","0.1","0","10","230","0.8","0","0","1.9","5","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1763,"Pumpkin, jarrahdale, peeled, fresh, boiled, drained","F007544","16","5.4","24701","116","0.1","0","9","183","0.7","0","0","1.7","4.5","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1764,"Pumpkin, jarrahdale, peeled, fresh, raw","F007545","16","5.2","24701","112","0.1","0","9","196","0.7","0","0","1.6","4.3","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1765,"Pumpkin, peeled, fresh, baked, no added fat","F007553","22","7.9","24701","170","0","0","19","376","1.5","0","0","2.2","7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1766,"Pumpkin, peeled, fresh, boiled, drained","F007554","19","7","24701","150","0","0","16","300","1.3","0","0","2","6.2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1767,"Pumpkin, peeled, fresh, raw","F007555","19","6.7","24701","144","0","0","16","320","1.2","0","0","1.9","6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1768,"Pumpkin, Queensland blue, peeled, fresh, baked, no added fat","F007557","48","9.9","24701","244","0.4","0","15","400","2.4","0","2","3.2","5.8","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1769,"Pumpkin, Queensland blue, peeled, fresh, boiled, drained","F007558","40","8.8","24701","216","0.3","0","13","319","2.1","0","2","2.8","5.1","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1770,"Pumpkin, Queensland blue, peeled, fresh, raw","F007559","41","8.4","24701","208","0.3","0","13","340","2","0","2","2.7","4.9","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1771,"Quail, lean flesh & skin, baked, no added fat","F007569","16","0","18303","826","9.6","2.1","31","370","27.7","2.88","58","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1772,"Quail, lean flesh & skin, raw","F007570","6","0","18303","722","11","0.3","24","500","18.5","3.3","45","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1773,"Quandong, fruit, flesh","F007571","7","8.1","16601","213","0","1.8","28","747","2.5","0","116","4.2","8.1","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1774,"Quince, peeled, raw","F007591","8","11","16105","242","0.2","0","9","220","0.5","0","16","5.2","11","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1775,"Quinoa, black, uncooked","F007593","58","50.6","12101","1455","6.6","0.5","196","563","13.1","0.81","6","16.1","4.3","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1776,"Quinoa, cooked in water, no added salt","F007596","14","16.3","12101","432","1.8","0.7","53","157","3.6","0.21","4","3.4","1.3","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1777,"Quinoa, red, uncooked","F007597","41","55","12101","1538","6.9","0.5","168","563","14.1","0.81","4","13.8","5.8","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1778,"Quinoa, uncooked","F007598","47","58.6","12101","1550","6.5","0.5","188","563","12.9","0.76","7","12","4.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1779,"Quinoa, white, uncooked","F007599","48","61.8","12101","1572","6.3","0.5","197","563","12.2","0.72","8","10.5","4.2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1780,"Rabbit, farmed, whole, raw","F007601","9","0","18202","472","2.1","0.3","26","370","23.2","0.77","53","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1781,"Rabbit, flesh, casseroled, no added fat","F007602","17","0.2","18202","712","5.7","2.1","26","320","29.3","2.33","56","0","0.2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1782,"Radish, red skinned, unpeeled, raw","F007606","25","1.9","24302","62","0.2","0","9","180","0.8","0","20","1.1","1.9","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1783,"Radish, white skinned, peeled, raw","F007608","30","2.9","24302","86","0.3","0","13","210","0.7","0","28","1.8","2.9","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1784,"Raisin","F007610","53","68.7","16801","1226","0.5","1.2","35","680","3.2","0.2","10","4.9","66.9","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1785,"Rambutan, raw","F007612","8","15.7","16504","312","0.4","0","10","140","1","0","2","2.8","15.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1786,"Raspberry, canned in syrup","F007614","10","17","16202","315","0.1","0","9","78","0.6","0","5","2.5","16.8","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1787,"Raspberry, canned in syrup, drained","F007615","18","16.2","16202","343","0.2","0","12","77","1","0","6","6","15.9","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1788,"Raspberry, canned in syrup, syrup only","F007616","5","17.5","16202","296","0","0","7","78","0.2","0","4","0","17.5","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1789,"Raspberry, purchased frozen","F007618","24","6.8","16201","204","0.2","0","20","141","1.1","0","1","5.6","6.5","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1790,"Raspberry, raw","F007619","26","6.8","16201","204","0.2","0","20","156","1.1","0","1","5.6","6.5","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1791,"Rhubarb, stalk, raw","F007628","26","1.7","16601","94","0.2","0","10","130","1.5","0","12","2.2","1.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1792,"Rice beverage, fluid, added calcium","F007632","70","12.7","20106","255","1","5.1","10","22","0.3","0.16","62","0","3.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1793,"Rice paper wrapper, soaked in water","F007639","4","32.2","12103","646","0.9","5.4","32","65","3.3","0.15","766","1","0.2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1794,"Rice, brown, boiled, no added salt","F007641","7","33.5","12102","693","1.1","9.8","72","110","4.1","0.23","2","1.7","0.3","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1795,"Rice, brown, uncooked","F007648","7","69.1","12102","1452","3.1","20.4","119","230","7.6","0.51","2","3.5","1.1","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1796,"Rice, white, boiled or rice cooker, no added salt","F007661","2","34.7","12102","659","0.2","2.6","4","25","3.1","0.04","0","0.8","0.1","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1797,"Rice, white, fried with bacon or ham, egg, prawns & vegetables","F007666","10","29.5","13511","920","8.5","7","10","36","5.7","3.39","500","1","0.4","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1798,"Rice, white, purchased as 'instant', microwaved","F007678","2","32.5","12102","643","0.6","2.5","4","19","3.4","0.16","21","1","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1799,"Rice, white, uncooked","F007682","4","74","12102","1422","0.9","0","20","58","7","0.17","1","0.8","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1800,"Rice, wild, boiled, no added salt","F007683","3","19.5","12101","426","0.3","2.5","32","101","4","0.04","3","1.8","0.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1801,"Rice, wild, uncooked","F007684","21","68.7","12101","1505","1.1","0","177","427","14.7","0.14","7","6.2","2.5","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1802,"Rocket, fresh, raw","F007712","214","0.3","24401","91","0.3","5.5","51","351","3.3","0","47","2.4","0.3","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1803,"Rosemary, dried","F007715","1280","20.4","31302","1314","15.2","2.3","220","955","4.9","7.05","50","42.6","19.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1804,"Rosemary, fresh, raw","F007716","317","0.6","24403","396","5.9","6.6","91","668","3.3","2.72","26","14.1","0.4","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1805,"Rye, grain, whole, uncooked","F007722","41","51.3","12101","1296","2.6","3","116","510","11.1","0.36","5","17.3","1.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1806,"Rye, rolled, uncooked","F007724","38","50.8","12101","1278","2.6","3","108","510","10.4","0.29","3","17.3","1.4","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1807,"Sage, dried","F007726","1652","20.4","31302","1320","12.8","1.8","428","1070","10.6","7.03","11","40.3","1.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1808,"Salami, all varieties, raw","F007818","21","0.4","18603","1412","27.4","3.8","23","360","21.9","8.93","1500","0.5","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1809,"Salami, danish","F007814","20","1.2","18603","1858","40.2","2","19","265","19.6","13.75","1485","0","0.8","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1810,"Salami, hungarian","F007815","22","0.9","18603","1783","37.4","2","21","265","21.6","12.08","1730","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1811,"Salami, mettwurst","F007816","18","0.8","18603","1791","37.5","2","18","245","21.9","12.47","1535","0","0.5","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1812,"Salami, milano","F007817","28","2.2","18603","1781","36.9","2","24","280","21.7","11.57","1495","0","1","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1813,"Salami, pepperoni","F007819","22","1.6","18603","1774","36.1","2","27","290","23.5","13.38","1400","0","0.8","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1814,"Salmon, Atlantic, fillet, grilled, no added fat","F007826","54","0","15101","1078","18.6","0","32","409","22.9","4.21","36","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1815,"Salmon, Atlantic, fillet, raw","F007827","48","0","15101","965","16.7","0","28","366","20.5","3.77","32","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1816,"Salmon, Atlantic, fillet, steamed, no added fat","F007828","57","0","15101","1135","19.6","0","30","366","24.1","4.44","32","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1817,"Salmon, flavoured, canned, undrained","F007847","102","5.5","15401","538","5","17","25","240","15.5","0.69","420","0","4.1","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1818,"Salmon, Pacific King, fillet, skinless, grilled, no added fat","F007848","10","0","15101","1284","25.4","5.3","30","424","20.2","6.32","33","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1819,"Salmon, Pacific King, fillet, skinless, raw","F007849","9","0","15101","1149","22.8","5","27","380","18.1","5.65","30","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1820,"Salmon, Pacific King, fillet, steamed, no added fat","F007850","10","0","15101","1352","26.8","4.7","28","380","21.3","6.65","30","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1821,"Salmon, pink, canned in brine, drained","F007853","191","0","15401","579","6.2","60","30","286","20.7","1.4","382","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1822,"Salmon, red, canned in brine, drained","F007860","130","0","15401","617","5.5","13","26","270","24.4","1.14","350","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1823,"Salmon, smoked, sliced","F007864","8","0","15102","787","10.1","7.4","34","420","24.3","1.74","1015","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1824,"Salt substitute, potassium chloride","F007870","34","0","31301","0","0","19.9","1","50009","0","0","33","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1825,"Salt, table, iodised","F007878","34","0","31301","0","0","4400","1","98","0","0","38168","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1826,"Salt, table, non-iodised","F007879","34","0","31301","0","0","19.9","1","17","0","0","38178","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1827,"Sardine, Australian, whole, fried, no added fat","F007972","872","0","15101","444","1.9","52","54","402","22","0.59","794","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1828,"Sardine, Australian, whole, raw","F007973","725","0","15101","442","2.9","75.8","46","352","19.7","1.17","665","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1829,"Sauce, barbecue, commercial","F007987","12","42.2","23103","725","0.1","2.2","9","130","0.8","0","710","0.9","38.4","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1830,"Sauce, butter chicken, commercial","F007992","21","5.8","23107","412","7.6","3","18","144","1.3","3.13","462","1.9","3.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1831,"Sauce, cranberry, commercial","F008000","3","40","23103","649","0","0","2","50","0","0","50","1.1","40","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1832,"Sauce, fish, commercial","F008004","30","4.4","23103","213","0.3","33","118","215","6.8","0.08","8255","1.2","4.4","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1833,"Sauce, hoi sin (hoisin), commercial","F008008","41","37.2","23103","922","5.4","1.6","14","51","1.6","0.82","1550","10.4","33.5","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1834,"Sauce, oyster, commercial","F008026","40","21","23103","471","1","3","24","210","2.8","0.16","3790","0.3","15.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1835,"Sauce, pasta or simmer, commercial, low fat","F008028","9","6.6","23107","240","2.9","0","10","89","0.8","0.3","281","1.3","3.5","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1836,"Sauce, pasta, basil pesto, commercial","F008029","147","7.4","23103","1598","37.1","6","32","232","5.3","6.93","1251","1.5","2.1","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1837,"Sauce, pasta, bolognese, homemade using beef mince & commercial tomato based sauce","F008031","16","3.9","18701","471","6.2","2.4","19","310","10","2","180","1.1","3.3","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1838,"Sauce, pasta, bolognese, homemade using beef mince & homemade tomato based sauce","F008032","16","3.8","18701","388","4.5","2.3","20","450","8.8","1.47","56","1.4","3.2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1839,"Sauce, pasta, cheese or cream-based, commercial","F008036","32","5.3","23107","363","6.8","6.2","5","94","1.4","2.77","482","0.1","2.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1840,"Sauce, pasta, tomato-based, commercial, heated","F008050","27","7.5","23104","226","1.5","0.9","15","337","1.6","0.17","375","1.8","6.2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1841,"Sauce, plum, commercial","F008054","15","56.5","23103","958","0.8","0","24","32","0.1","0.41","950","0.6","48.2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1842,"Sauce, rogan josh, commercial","F008055","28","6.2","23107","295","4.1","5.1","20","329","1.5","1.9","508","1.9","3.1","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1843,"Sauce, salsa, tomato-based, commercial","F008056","36","6.3","23104","146","0","1","15","270","1.3","0","480","1.6","4.9","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1844,"Sauce, simmer for chicken, commercial","F008062","9","4.8","23107","383","7.5","2","14","54","0.8","0.93","212","1.7","3.3","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1845,"Sauce, simmer, curry flavoured, commercial","F008063","31","10.7","23107","494","6.9","4","21","180","2.1","3.12","510","2.3","7.1","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1846,"Sauce, soy, commercial","F008065","21","3.2","23103","209","0","5.4","50","299","6.8","0","5600","0","2.2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1847,"Sauce, soy, commercial, reduced salt","F008067","17","2.7","23103","162","0","1.5","32","180","5.4","0","3598","0","1.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1848,"Sauce, tabasco, commercial","F008077","12","0.1","23103","57","0.8","0.7","12","128","1.3","0.12","633","0.6","0.1","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1849,"Sauce, tomato, commercial","F008083","13","24.1","23104","437","0","4.6","14","292","1.3","0","870","1.3","23.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1850,"Sauce, tomato, commercial, reduced salt","F008085","12","24.1","23104","437","0","3.1","14","270","1.3","0","529","1.3","23.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1851,"Sauce, white, savoury, homemade","F008090","99","10.8","23108","748","13.5","21.3","12","145","3.9","9.21","130","0.2","5.1","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1852,"Sauce, Worcestershire, commercial","F008094","160","17.6","23103","311","0.2","1","83","890","1.3","0.04","1060","0","16.9","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1853,"Sausage roll, commercial, ready to eat","F008098","24","27.2","13405","1179","14.3","4.3","21","130","9.7","7.89","667","3","2.8","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1854,"Sausage roll, purchased frozen, baked","F008101","19","27.2","13405","1118","12.7","2","22","130","9.7","6.34","628","3","2.8","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
1855,"Sausage, beef, fried, no added fat","F008106","11","4","18501","947","16.2","4.3","68","1003","16.4","7.59","788","0.4","0.4","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
